level_1,Date,Open,High,Low,Close,Volume,Time,Rank
2014,2024-01-08,637.5,637.8,637.35,637.55,9802,11:34:00,4
2015,2024-01-08,637.55,637.85,637.25,637.4,27081,11:35:00,2
2016,2024-01-08,637.6,637.75,637.2,637.5,8309,11:36:00,4
2017,2024-01-08,637.5,637.5,637.1,637.3,10534,11:37:00,4
2018,2024-01-08,637.4,637.5,637.1,637.5,4953,11:38:00,4
2019,2024-01-08,637.2,637.45,637.0,637.05,12002,11:39:00,3
2020,2024-01-08,637.2,637.3,637.0,637.05,8408,11:40:00,3
2021,2024-01-08,637.05,637.35,637.0,637.05,13109,11:41:00,3
2022,2024-01-08,637.05,637.5,637.0,637.45,46144,11:42:00,2
2023,2024-01-08,637.35,637.6,637.2,637.25,16926,11:43:00,4
2024,2024-01-08,637.5,637.5,637.2,637.35,11184,11:44:00,4
2025,2024-01-08,637.35,637.5,637.1,637.4,5808,11:45:00,4
2026,2024-01-08,637.4,637.4,636.8,636.8,42972,11:46:00,2
2027,2024-01-08,636.8,636.8,635.5,635.8,147526,11:47:00,1
2028,2024-01-08,635.85,636.0,635.65,635.75,26996,11:48:00,4
2029,2024-01-08,635.7,636.0,635.7,635.95,66268,11:49:00,1
2030,2024-01-08,635.9,636.0,635.15,635.25,56983,11:50:00,1
2031,2024-01-08,635.3,635.45,634.7,635.0,152735,11:51:00,1
2032,2024-01-08,635.2,635.45,634.5,635.0,57601,11:52:00,1
2033,2024-01-08,634.8,635.0,634.1,634.65,46863,11:53:00,1
2034,2024-01-08,634.85,634.85,634.0,634.35,42606,11:54:00,1
2035,2024-01-08,634.35,634.4,633.25,633.75,80330,11:55:00,1
2036,2024-01-08,634.0,634.75,633.8,634.3,25371,11:56:00,2
2037,2024-01-08,634.45,634.75,634.0,634.0,39229,11:57:00,1
2038,2024-01-08,634.05,634.2,633.6,633.6,24997,11:58:00,1
2039,2024-01-08,633.6,634.0,633.5,633.5,26090,11:59:00,2
2040,2024-01-08,633.5,633.95,633.5,633.85,24762,12:00:00,2
2041,2024-01-08,633.9,634.2,633.6,633.8,39070,12:01:00,2
2042,2024-01-08,633.85,634.0,633.6,633.75,16116,12:02:00,3
2043,2024-01-08,633.8,634.0,633.8,633.9,13827,12:03:00,3
2044,2024-01-08,634.05,634.25,633.2,633.2,29809,12:04:00,3
2045,2024-01-08,633.2,633.7,632.65,633.35,101643,12:05:00,1
2046,2024-01-08,633.35,634.0,633.2,634.0,21678,12:06:00,3
2047,2024-01-08,634.0,634.4,633.8,634.05,40851,12:07:00,3
2048,2024-01-08,634.05,634.5,634.05,634.25,16996,12:08:00,2
2049,2024-01-08,634.25,634.65,634.0,634.15,41093,12:09:00,1
2050,2024-01-08,634.05,634.25,633.75,634.1,24811,12:10:00,2
2051,2024-01-08,633.8,634.25,633.75,633.95,14518,12:11:00,3
2052,2024-01-08,634.25,634.75,633.95,634.55,34507,12:12:00,1
2053,2024-01-08,634.55,634.75,634.35,634.6,29123,12:13:00,1
2054,2024-01-08,634.6,634.75,634.25,634.35,15793,12:14:00,3
2055,2024-01-08,634.5,635.0,634.25,634.75,37104,12:15:00,1
2056,2024-01-08,634.8,635.1,634.65,635.05,21838,12:16:00,2
2057,2024-01-08,634.9,635.25,634.3,634.4,49983,12:17:00,1
2058,2024-01-08,634.4,634.95,634.4,634.6,15770,12:18:00,3
2059,2024-01-08,634.65,634.85,634.5,634.65,16894,12:19:00,4
2060,2024-01-08,634.8,634.85,634.5,634.7,11296,12:20:00,4
2061,2024-01-08,634.55,634.85,634.35,634.85,11660,12:21:00,4
2062,2024-01-08,634.55,634.95,634.55,634.8,19101,12:22:00,3
2063,2024-01-08,634.8,635.1,634.65,634.7,17131,12:23:00,3
2064,2024-01-08,635.0,635.2,634.7,635.0,13203,12:24:00,4
2065,2024-01-08,635.0,635.25,634.8,635.15,26094,12:25:00,2
2066,2024-01-08,635.15,635.2,634.85,635.0,14929,12:26:00,3
2067,2024-01-08,635.0,635.15,634.65,634.8,17239,12:27:00,3
2068,2024-01-08,634.8,635.0,634.65,634.8,7273,12:28:00,4
2069,2024-01-08,634.7,634.85,634.3,634.85,25943,12:29:00,2
2070,2024-01-08,634.85,634.9,634.65,634.7,14275,12:30:00,3
2071,2024-01-08,634.65,635.0,634.65,635.0,15556,12:31:00,2
2072,2024-01-08,634.95,635.25,634.75,635.0,35776,12:32:00,2
2073,2024-01-08,634.95,635.75,634.9,635.35,138765,12:33:00,1
2074,2024-01-08,635.4,635.75,635.25,635.7,27869,12:34:00,2
2075,2024-01-08,635.7,635.8,635.35,635.6,8934,12:35:00,4
2076,2024-01-08,635.6,635.65,635.1,635.2,6249,12:36:00,4
2077,2024-01-08,635.15,635.4,635.1,635.3,7107,12:37:00,4
2078,2024-01-08,635.2,635.5,635.2,635.5,9967,12:38:00,3
2079,2024-01-08,635.5,635.7,635.3,635.6,27119,12:39:00,2
2080,2024-01-08,635.6,635.7,635.1,635.25,41315,12:40:00,1
2081,2024-01-08,635.35,635.55,635.05,635.25,17096,12:41:00,3
2082,2024-01-08,635.25,635.45,635.05,635.4,18295,12:42:00,3
2083,2024-01-08,635.3,635.6,635.25,635.6,14301,12:43:00,3
2084,2024-01-08,635.6,635.7,635.4,635.4,14837,12:44:00,2
2085,2024-01-08,635.4,635.7,635.3,635.6,9706,12:45:00,4
2086,2024-01-08,635.65,635.65,635.05,635.05,13539,12:46:00,3
2087,2024-01-08,634.75,635.15,634.6,635.15,12886,12:47:00,4
2088,2024-01-08,635.15,635.55,635.1,635.35,13382,12:48:00,3
2089,2024-01-08,635.4,635.5,634.6,634.75,24841,12:49:00,2
2090,2024-01-08,634.8,634.95,634.55,634.95,11995,12:50:00,4
2091,2024-01-08,634.95,634.95,634.5,634.75,13248,12:51:00,4
2092,2024-01-08,634.75,634.85,634.5,634.5,8837,12:52:00,4
2093,2024-01-08,634.5,634.75,634.4,634.6,22319,12:53:00,3
2094,2024-01-08,634.45,634.6,634.1,634.45,13100,12:54:00,4
2095,2024-01-08,634.3,634.5,634.25,634.45,13627,12:55:00,2
2096,2024-01-08,634.45,634.85,634.4,634.85,14999,12:56:00,3
2097,2024-01-08,634.85,634.9,634.3,634.4,13123,12:57:00,3
2098,2024-01-08,634.3,634.4,633.55,633.9,72945,12:58:00,1
2099,2024-01-08,633.8,633.9,633.3,633.55,33359,12:59:00,2
2100,2024-01-08,633.55,634.15,633.3,634.1,34854,13:00:00,2
2101,2024-01-08,634.15,634.3,633.75,634.1,17296,13:01:00,3
2102,2024-01-08,633.95,634.4,633.9,634.25,21497,13:02:00,2
2103,2024-01-08,634.25,634.7,634.1,634.65,17692,13:03:00,2
2104,2024-01-08,634.4,634.6,634.1,634.2,21966,13:04:00,3
2105,2024-01-08,634.15,634.85,634.15,634.8,19437,13:05:00,2
2106,2024-01-08,634.8,634.8,634.2,634.55,11224,13:06:00,4
2107,2024-01-08,634.55,634.85,634.3,634.4,13902,13:07:00,4
2108,2024-01-08,634.5,634.65,634.15,634.3,12531,13:08:00,4
2109,2024-01-08,634.45,634.45,634.0,634.3,21475,13:09:00,2
2110,2024-01-08,634.25,634.3,634.0,634.15,12754,13:10:00,3
2111,2024-01-08,634.15,634.45,633.85,634.15,21137,13:11:00,2
2112,2024-01-08,634.0,634.15,633.8,634.1,13012,13:12:00,2
2113,2024-01-08,634.1,634.1,633.6,634.0,12482,13:13:00,4
2114,2024-01-08,633.8,634.0,633.75,633.8,11701,13:14:00,4
2115,2024-01-08,633.8,634.0,633.8,633.85,9767,13:15:00,4
2116,2024-01-08,633.9,634.2,633.8,633.85,12727,13:16:00,2
2117,2024-01-08,634.1,634.25,634.0,634.05,12813,13:17:00,3
2118,2024-01-08,634.25,634.5,634.0,634.5,17458,13:18:00,3
2119,2024-01-08,634.3,634.5,634.25,634.3,15518,13:19:00,3
2120,2024-01-08,634.3,634.9,634.3,634.85,20852,13:20:00,3
2121,2024-01-08,634.85,634.9,634.65,634.9,14858,13:21:00,4
2122,2024-01-08,634.85,635.0,634.75,634.8,16949,13:22:00,3
2123,2024-01-08,634.8,634.8,634.05,634.3,29396,13:23:00,2
2124,2024-01-08,634.3,634.6,634.1,634.4,12838,13:24:00,4
2125,2024-01-08,634.55,634.85,634.35,634.85,16734,13:25:00,2
2126,2024-01-08,634.85,634.85,634.2,634.6,20970,13:26:00,2
2127,2024-01-08,634.6,634.8,634.45,634.5,11236,13:27:00,2
2128,2024-01-08,634.7,635.05,634.4,635.05,30433,13:28:00,1
2129,2024-01-08,635.0,635.0,634.4,634.5,26554,13:29:00,1
2130,2024-01-08,634.5,634.8,634.5,634.8,10054,13:30:00,4
2131,2024-01-08,634.8,635.1,634.75,635.05,21328,13:31:00,2
2132,2024-01-08,635.0,635.7,635.0,635.7,74485,13:32:00,1
2133,2024-01-08,635.45,635.65,635.05,635.15,41354,13:33:00,2
2134,2024-01-08,635.1,635.45,635.0,635.2,21149,13:34:00,2
2135,2024-01-08,635.15,635.3,634.75,634.85,16750,13:35:00,3
2136,2024-01-08,634.75,635.15,634.5,634.8,27712,13:36:00,2
2137,2024-01-08,634.7,635.45,634.6,635.45,24161,13:37:00,3
2138,2024-01-08,635.4,635.5,635.05,635.35,15958,13:38:00,4
2139,2024-01-08,635.35,635.35,634.5,634.9,32702,13:39:00,2
2140,2024-01-08,634.7,634.95,634.5,634.9,12337,13:40:00,4
2141,2024-01-08,634.7,634.8,634.5,634.65,45530,13:41:00,2
2142,2024-01-08,634.65,634.65,634.3,634.3,13501,13:42:00,4
2143,2024-01-08,634.3,634.6,634.15,634.25,18207,13:43:00,4
2144,2024-01-08,634.25,634.25,633.75,634.0,51847,13:44:00,1
2145,2024-01-08,634.0,634.0,633.6,633.85,27516,13:45:00,3
2146,2024-01-08,633.85,634.45,633.7,634.0,25462,13:46:00,3
2147,2024-01-08,633.95,634.15,633.85,633.85,44195,13:47:00,1
2148,2024-01-08,634.0,634.05,633.8,633.9,216551,13:48:00,1
2149,2024-01-08,633.8,634.0,633.7,634.0,40450,13:49:00,2
2150,2024-01-08,633.85,633.95,633.4,633.45,105018,13:50:00,1
2151,2024-01-08,633.45,633.55,633.3,633.3,34827,13:51:00,1
2152,2024-01-08,633.35,633.55,633.0,633.0,69651,13:52:00,1
2153,2024-01-08,633.0,633.15,632.75,632.85,49640,13:53:00,1
2154,2024-01-08,632.8,633.65,632.8,633.6,20986,13:54:00,3
2155,2024-01-08,633.5,633.65,633.3,633.5,23443,13:55:00,2
2156,2024-01-08,633.6,633.7,633.5,633.6,12779,13:56:00,4
2157,2024-01-08,633.6,633.65,633.2,633.25,15437,13:57:00,4
2158,2024-01-08,633.35,633.65,633.25,633.6,15293,13:58:00,4
2159,2024-01-08,633.6,633.85,633.35,633.8,22918,13:59:00,2
2160,2024-01-08,633.7,634.35,633.65,633.95,45123,14:00:00,1
2161,2024-01-08,633.85,634.2,633.75,634.1,13479,14:01:00,4
2162,2024-01-08,634.0,634.3,634.0,634.3,14754,14:02:00,4
2163,2024-01-08,634.25,634.4,634.05,634.3,21492,14:03:00,4
2164,2024-01-08,634.3,634.4,634.05,634.1,13137,14:04:00,4
2165,2024-01-08,634.1,634.3,633.65,633.85,25266,14:05:00,2
2166,2024-01-08,633.85,633.95,633.6,633.8,14853,14:06:00,3
2167,2024-01-08,633.8,634.1,633.7,633.75,10761,14:07:00,4
2168,2024-01-08,633.7,633.85,633.65,633.75,13140,14:08:00,4
2169,2024-01-08,633.75,633.75,633.1,633.3,76568,14:09:00,2
2170,2024-01-08,633.25,633.75,633.15,633.6,54410,14:10:00,2
2171,2024-01-08,633.7,634.1,633.6,633.9,11918,14:11:00,3
2172,2024-01-08,633.9,634.1,633.55,633.9,28123,14:12:00,2
2173,2024-01-08,633.8,634.0,633.65,633.65,11917,14:13:00,3
2174,2024-01-08,633.7,633.95,633.55,633.7,11820,14:14:00,4
2175,2024-01-08,633.8,634.1,633.25,633.25,31909,14:15:00,2
2176,2024-01-08,633.3,633.8,633.2,633.65,19770,14:16:00,3
2177,2024-01-08,633.75,633.8,633.4,633.7,15093,14:17:00,3
2178,2024-01-08,633.6,633.9,633.55,633.9,13076,14:18:00,3
2179,2024-01-08,633.9,633.95,633.6,633.85,8958,14:19:00,4
2180,2024-01-08,633.8,633.9,633.8,633.85,17668,14:20:00,2
2181,2024-01-08,633.85,633.9,633.8,633.85,11876,14:21:00,4
2182,2024-01-08,633.75,633.8,633.15,633.15,23968,14:22:00,2
2183,2024-01-08,633.2,633.2,630.65,630.65,252053,14:23:00,1
2184,2024-01-08,631.05,631.55,629.3,631.45,296569,14:24:00,1
2185,2024-01-08,631.25,631.55,630.7,630.95,60806,14:25:00,1
2186,2024-01-08,630.85,631.0,630.45,630.8,66095,14:26:00,1
2187,2024-01-08,630.9,631.2,630.3,630.85,37131,14:27:00,4
2188,2024-01-08,630.6,631.0,630.5,631.0,21958,14:28:00,4
2189,2024-01-08,631.0,631.0,630.1,630.1,43914,14:29:00,2
2190,2024-01-08,630.0,630.55,630.0,630.05,50782,14:30:00,1
2191,2024-01-08,630.05,630.4,629.65,629.9,48604,14:31:00,1
2192,2024-01-08,629.85,630.2,629.7,629.95,35612,14:32:00,2
2193,2024-01-08,629.95,630.0,628.6,628.8,103553,14:33:00,1
2194,2024-01-08,629.0,629.0,628.0,628.35,125586,14:34:00,1
2195,2024-01-08,628.1,628.8,628.0,628.15,79470,14:35:00,1
2196,2024-01-08,628.25,628.8,628.0,628.4,70819,14:36:00,1
2197,2024-01-08,628.4,628.7,627.3,627.3,80626,14:37:00,1
2198,2024-01-08,627.6,627.6,625.45,626.15,168009,14:38:00,1
2199,2024-01-08,626.2,628.45,625.95,628.3,105715,14:39:00,1
2200,2024-01-08,628.1,628.25,627.35,627.5,60073,14:40:00,1
2201,2024-01-08,627.5,627.5,626.5,626.6,95937,14:41:00,1
2202,2024-01-08,626.7,627.5,626.5,626.8,76858,14:42:00,1
2203,2024-01-08,627.0,627.4,626.6,627.4,73060,14:43:00,2
2204,2024-01-08,627.4,627.4,626.85,627.35,30857,14:44:00,3
2205,2024-01-08,627.35,627.8,627.1,627.65,39234,14:45:00,2
2206,2024-01-08,627.6,627.9,627.1,627.65,27785,14:46:00,2
2207,2024-01-08,627.65,628.3,627.5,628.3,45870,14:47:00,2
2208,2024-01-08,628.3,628.45,627.6,627.7,54887,14:48:00,1
2209,2024-01-08,627.6,628.6,627.5,628.45,73212,14:49:00,1
2210,2024-01-08,628.45,628.6,628.15,628.35,46616,14:50:00,2
2211,2024-01-08,628.35,628.5,628.15,628.4,35468,14:51:00,2
2212,2024-01-08,628.4,628.4,627.8,627.8,102139,14:52:00,1
2213,2024-01-08,627.75,627.95,627.3,627.45,89438,14:53:00,1
2214,2024-01-08,627.45,627.9,627.1,627.25,68415,14:54:00,1
2215,2024-01-08,627.25,627.4,626.8,627.15,54913,14:55:00,2
2216,2024-01-08,627.15,627.55,626.8,627.35,51422,14:56:00,1
2217,2024-01-08,627.35,627.55,626.85,627.25,50581,14:57:00,2
2218,2024-01-08,627.35,627.5,627.0,627.25,57176,14:58:00,1
2219,2024-01-08,627.15,627.6,627.15,627.5,43157,14:59:00,2
2220,2024-01-08,627.5,628.3,627.45,628.1,82470,15:00:00,3
2221,2024-01-08,628.1,628.1,626.6,627.05,106303,15:01:00,2
2222,2024-01-08,626.9,627.5,626.8,627.35,56793,15:02:00,3
2223,2024-01-08,627.4,627.7,627.1,627.1,70044,15:03:00,3
2224,2024-01-08,627.05,627.6,627.0,627.55,85160,15:04:00,3
2225,2024-01-08,627.6,627.7,627.05,627.15,159869,15:05:00,1
2226,2024-01-08,627.15,627.45,627.05,627.35,60326,15:06:00,3
2227,2024-01-08,627.35,627.85,627.3,627.75,65297,15:07:00,1
2228,2024-01-08,627.85,627.9,627.7,627.8,54342,15:08:00,1
2229,2024-01-08,627.8,627.8,627.0,627.5,64576,15:09:00,2
2230,2024-01-08,627.5,627.9,627.2,627.7,81842,15:10:00,1
2231,2024-01-08,627.65,627.8,627.35,627.5,106050,15:11:00,1
2232,2024-01-08,627.5,627.5,626.8,626.95,117096,15:12:00,1
2233,2024-01-08,626.75,627.0,626.05,626.15,105076,15:13:00,1
2234,2024-01-08,626.2,626.5,625.95,625.95,128258,15:14:00,2
2235,2024-01-08,625.9,626.7,625.75,626.7,87666,15:15:00,2
2236,2024-01-08,626.65,626.65,625.8,626.0,113744,15:16:00,1
2237,2024-01-08,626.0,626.0,625.05,625.95,129692,15:17:00,1
2238,2024-01-08,626.0,626.0,625.5,626.0,93280,15:18:00,1
2239,2024-01-08,625.85,626.7,625.85,626.65,66627,15:19:00,2
2240,2024-01-08,626.7,627.05,626.05,626.5,154659,15:20:00,1
2241,2024-01-08,626.7,627.8,626.55,627.75,71005,15:21:00,1
2242,2024-01-08,627.75,627.75,626.65,627.1,80370,15:22:00,1
2243,2024-01-08,627.05,627.6,627.05,627.3,78709,15:23:00,1
2244,2024-01-08,627.3,627.5,627.05,627.5,179899,15:24:00,1
2245,2024-01-08,627.25,627.75,627.1,627.5,52728,15:25:00,2
2246,2024-01-08,627.5,627.8,627.1,627.8,60252,15:26:00,1
2247,2024-01-08,627.75,627.95,627.6,627.95,46422,15:27:00,3
2248,2024-01-08,627.95,628.0,627.8,627.95,43422,15:28:00,4
2249,2024-01-08,627.95,628.0,627.1,627.9,82087,15:29:00,1
2250,2024-01-09,632.0,632.65,630.6,632.65,125618,09:15:00,4
2251,2024-01-09,632.5,633.85,632.5,633.55,103136,09:16:00,2
2252,2024-01-09,633.55,634.35,632.5,632.8,147368,09:17:00,1
2253,2024-01-09,633.1,633.7,632.8,633.05,71683,09:18:00,2
2254,2024-01-09,633.25,633.3,632.6,632.6,63803,09:19:00,3
2255,2024-01-09,632.9,633.55,632.9,633.55,26471,09:20:00,4
2256,2024-01-09,633.6,634.0,633.3,633.3,52566,09:21:00,2
2257,2024-01-09,633.3,633.4,632.6,633.1,32541,09:22:00,4
2258,2024-01-09,633.1,633.15,632.65,633.05,32762,09:23:00,3
2259,2024-01-09,633.15,633.4,632.9,633.25,23052,09:24:00,4
2260,2024-01-09,633.2,633.35,633.0,633.3,25625,09:25:00,4
2261,2024-01-09,633.3,633.4,633.05,633.25,27057,09:26:00,4
2262,2024-01-09,633.25,633.5,633.0,633.3,21627,09:27:00,4
2263,2024-01-09,633.15,633.9,633.15,633.8,42345,09:28:00,3
2264,2024-01-09,633.8,633.95,633.1,633.2,30197,09:29:00,3
2265,2024-01-09,633.0,633.35,631.8,632.25,91225,09:30:00,1
2266,2024-01-09,632.3,632.55,631.7,632.0,66449,09:31:00,3
2267,2024-01-09,632.0,632.25,631.85,632.2,17421,09:32:00,4
2268,2024-01-09,632.0,632.2,631.6,631.6,21273,09:33:00,4
2269,2024-01-09,631.65,631.8,631.05,631.65,75815,09:34:00,2
2270,2024-01-09,631.7,631.8,631.25,631.35,25506,09:35:00,4
2271,2024-01-09,631.35,631.4,630.35,630.55,54506,09:36:00,2
2272,2024-01-09,630.35,631.1,630.0,631.0,52402,09:37:00,1
2273,2024-01-09,631.1,631.4,630.65,631.35,17791,09:38:00,3
2274,2024-01-09,631.3,631.45,630.9,630.9,29344,09:39:00,3
2275,2024-01-09,630.95,631.0,630.5,630.65,20238,09:40:00,3
2276,2024-01-09,630.65,630.9,630.15,630.15,32376,09:41:00,4
2277,2024-01-09,630.15,630.65,630.05,630.4,26711,09:42:00,3
2278,2024-01-09,630.4,630.7,629.75,630.0,60213,09:43:00,1
2279,2024-01-09,629.8,629.95,629.1,629.25,51801,09:44:00,1
2280,2024-01-09,629.35,630.0,629.15,630.0,18375,09:45:00,4
2281,2024-01-09,630.0,630.2,629.75,630.15,21291,09:46:00,3
2282,2024-01-09,630.05,630.3,629.9,630.05,20169,09:47:00,4
2283,2024-01-09,630.05,630.45,630.0,630.35,19340,09:48:00,4
2284,2024-01-09,630.2,630.5,630.05,630.25,21854,09:49:00,4
2285,2024-01-09,630.25,630.8,630.25,630.3,25270,09:50:00,2
2286,2024-01-09,630.25,630.4,629.8,629.8,31981,09:51:00,1
2287,2024-01-09,630.0,630.0,629.1,629.2,23092,09:52:00,3
2288,2024-01-09,629.2,630.0,629.2,629.65,16800,09:53:00,4
2289,2024-01-09,629.9,630.0,629.5,630.0,18991,09:54:00,4
2290,2024-01-09,630.0,630.45,629.75,630.25,20700,09:55:00,3
2291,2024-01-09,630.2,630.6,630.0,630.1,13442,09:56:00,4
2292,2024-01-09,630.05,630.5,629.9,630.05,17330,09:57:00,3
2293,2024-01-09,629.95,630.5,629.95,630.4,15842,09:58:00,4
2294,2024-01-09,630.4,630.4,629.5,629.75,24781,09:59:00,3
2295,2024-01-09,629.65,630.0,629.0,629.4,43565,10:00:00,3
2296,2024-01-09,629.3,630.3,629.3,630.05,20733,10:01:00,4
2297,2024-01-09,629.85,630.2,629.7,630.0,11813,10:02:00,4
2298,2024-01-09,630.0,630.0,629.35,629.6,12141,10:03:00,4
2299,2024-01-09,629.45,630.0,629.45,629.9,15477,10:04:00,4
2300,2024-01-09,629.85,629.95,629.5,629.65,14055,10:05:00,4
2301,2024-01-09,629.8,630.1,629.55,629.9,22796,10:06:00,3
2302,2024-01-09,629.95,630.0,629.7,629.9,16155,10:07:00,3
2303,2024-01-09,629.85,630.0,629.6,629.85,10331,10:08:00,4
2304,2024-01-09,629.55,629.85,629.3,629.8,37381,10:09:00,1
2305,2024-01-09,629.8,630.15,629.8,630.1,14931,10:10:00,4
2306,2024-01-09,630.1,630.5,630.1,630.3,11631,10:11:00,2
2307,2024-01-09,630.3,630.3,630.05,630.05,10142,10:12:00,4
2308,2024-01-09,630.05,631.1,630.05,631.05,41430,10:13:00,2
2309,2024-01-09,630.9,631.3,630.6,630.95,25234,10:14:00,3
2310,2024-01-09,630.9,631.2,630.7,630.9,28209,10:15:00,3
2311,2024-01-09,630.9,631.0,630.6,630.75,10214,10:16:00,4
2312,2024-01-09,630.75,631.0,630.5,630.95,8067,10:17:00,4
2313,2024-01-09,630.85,631.65,630.75,631.0,45035,10:18:00,2
2314,2024-01-09,631.15,631.75,631.05,631.55,44905,10:19:00,3
2315,2024-01-09,631.55,632.1,631.5,631.8,33250,10:20:00,2
2316,2024-01-09,631.75,632.5,631.7,632.45,44229,10:21:00,3
2317,2024-01-09,632.5,632.75,632.0,632.2,25085,10:22:00,3
2318,2024-01-09,632.1,632.5,632.0,632.3,18339,10:23:00,3
2319,2024-01-09,632.3,632.5,632.1,632.25,16393,10:24:00,3
2320,2024-01-09,632.15,632.5,632.1,632.15,16033,10:25:00,4
2321,2024-01-09,632.15,632.35,631.6,631.6,38067,10:26:00,1
2322,2024-01-09,631.8,631.95,631.6,631.85,6923,10:27:00,4
2323,2024-01-09,631.85,632.0,631.65,631.9,26219,10:28:00,2
2324,2024-01-09,631.95,631.95,631.3,631.3,16054,10:29:00,3
2325,2024-01-09,631.4,631.75,631.2,631.3,15997,10:30:00,3
2326,2024-01-09,631.3,631.45,631.1,631.25,10838,10:31:00,4
2327,2024-01-09,631.25,631.3,631.0,631.15,14321,10:32:00,4
2328,2024-01-09,631.1,631.9,631.1,631.7,27133,10:33:00,2
2329,2024-01-09,631.55,631.8,631.5,631.55,19424,10:34:00,4
2330,2024-01-09,631.5,631.8,631.5,631.6,9435,10:35:00,4
2331,2024-01-09,631.55,632.2,631.55,631.7,13690,10:36:00,3
2332,2024-01-09,631.75,631.75,631.5,631.5,13455,10:37:00,3
2333,2024-01-09,631.5,631.95,631.5,631.55,30606,10:38:00,2
2334,2024-01-09,631.7,631.7,631.5,631.5,8660,10:39:00,4
2335,2024-01-09,631.55,631.85,631.5,631.65,9275,10:40:00,4
2336,2024-01-09,631.65,631.9,631.5,631.75,8036,10:41:00,4
2337,2024-01-09,631.9,632.5,631.7,632.5,14977,10:42:00,3
2338,2024-01-09,632.5,632.8,632.35,632.55,36878,10:43:00,2
2339,2024-01-09,632.55,633.35,632.55,633.0,69238,10:44:00,2
2340,2024-01-09,632.9,633.1,632.6,632.6,37192,10:45:00,2
2341,2024-01-09,632.6,632.85,632.35,632.55,14692,10:46:00,3
2342,2024-01-09,632.5,632.6,632.4,632.55,65954,10:47:00,1
2343,2024-01-09,632.5,632.8,632.5,632.55,12785,10:48:00,2
2344,2024-01-09,632.7,632.8,632.5,632.5,7703,10:49:00,4
2345,2024-01-09,632.55,632.65,632.35,632.5,13865,10:50:00,3
2346,2024-01-09,632.55,632.75,632.5,632.55,10470,10:51:00,4
2347,2024-01-09,632.55,632.75,632.5,632.65,9691,10:52:00,3
2348,2024-01-09,632.65,633.0,632.6,632.85,22982,10:53:00,3
2349,2024-01-09,632.85,633.0,632.65,632.85,10428,10:54:00,4
2350,2024-01-09,632.85,632.85,632.75,632.8,8302,10:55:00,4
2351,2024-01-09,632.75,633.0,632.7,632.9,28834,10:56:00,2
2352,2024-01-09,632.8,632.8,632.5,632.7,11770,10:57:00,4
2353,2024-01-09,632.7,632.8,632.35,632.75,13276,10:58:00,3
2354,2024-01-09,632.75,632.8,632.4,632.4,12290,10:59:00,4
2355,2024-01-09,632.4,632.65,632.15,632.2,32409,11:00:00,2
2356,2024-01-09,632.25,632.25,631.85,631.85,28897,11:01:00,1
2357,2024-01-09,631.9,632.5,631.6,632.5,34820,11:02:00,1
2358,2024-01-09,632.5,632.5,632.05,632.2,33009,11:03:00,2
2359,2024-01-09,632.2,632.5,632.1,632.4,16930,11:04:00,4
2360,2024-01-09,632.4,632.95,632.35,632.65,18207,11:05:00,2
2361,2024-01-09,632.6,632.75,632.45,632.55,9087,11:06:00,3
2362,2024-01-09,632.5,632.7,632.45,632.45,22929,11:07:00,3
2363,2024-01-09,632.45,633.0,632.45,633.0,85948,11:08:00,2
2364,2024-01-09,632.9,633.4,632.8,633.3,62866,11:09:00,1
2365,2024-01-09,633.3,633.8,633.3,633.5,37395,11:10:00,1
2366,2024-01-09,633.65,633.9,633.15,633.2,272895,11:11:00,1
2367,2024-01-09,633.15,633.3,632.8,633.0,18006,11:12:00,2
2368,2024-01-09,633.0,633.5,632.9,633.35,12294,11:13:00,3
2369,2024-01-09,633.35,633.5,633.3,633.35,8289,11:14:00,3
2370,2024-01-09,633.4,633.4,633.15,633.3,13946,11:15:00,3
2371,2024-01-09,633.3,633.3,633.0,633.05,9636,11:16:00,3
2372,2024-01-09,633.0,633.1,632.4,632.9,17693,11:17:00,3
2373,2024-01-09,632.8,632.9,632.4,632.6,12773,11:18:00,4
2374,2024-01-09,632.6,632.65,632.0,632.25,24996,11:19:00,3
2375,2024-01-09,632.3,632.4,631.7,631.95,21793,11:20:00,3
2376,2024-01-09,631.9,632.7,631.9,632.5,15046,11:21:00,3
2377,2024-01-09,632.5,632.6,632.25,632.25,39261,11:22:00,1
2378,2024-01-09,632.2,632.5,631.95,632.05,58763,11:23:00,2
2379,2024-01-09,632.2,632.65,632.15,632.15,16619,11:24:00,4
2380,2024-01-09,632.15,632.2,631.75,631.9,27481,11:25:00,2
2381,2024-01-09,631.9,632.0,631.75,631.8,17221,11:26:00,2
2382,2024-01-09,631.85,632.0,631.75,632.0,18258,11:27:00,2
2383,2024-01-09,632.0,632.0,631.6,631.85,15390,11:28:00,2
2384,2024-01-09,631.85,632.0,631.7,631.8,17150,11:29:00,2
2385,2024-01-09,631.85,632.55,631.8,632.4,30190,11:30:00,2
2386,2024-01-09,632.4,632.45,632.3,632.35,9512,11:31:00,4
2387,2024-01-09,632.4,632.45,632.2,632.2,12933,11:32:00,4
2388,2024-01-09,632.3,632.4,632.0,632.1,10938,11:33:00,3
2389,2024-01-09,632.15,632.2,631.8,631.8,19488,11:34:00,3
2390,2024-01-09,631.8,632.0,631.7,631.85,15400,11:35:00,3
